Date(UTC),"Aparri, Cagayan Prec.Sum.Dly [mm]","Aparri, Cagayan Press.QFF.Min.Dly [hPa]","Aparri, Cagayan Wind.Speed.Dly [m/s]","Aparri, Cagayan Wind.Dir.Prevailing.Dly [deg.]","Baler (Radar), Aurora Prec.Sum.Dly [mm]","Baler (Radar), Aurora Press.QFF.Min.Dly [hPa]","Baler (Radar), Aurora Wind.Speed.Dly [m/s]","Baler (Radar), Aurora Wind.Dir.Prevailing.Dly [deg.]","Basco (Radar), Batanes Prec.Sum.Dly [mm]","Basco (Radar), Batanes Press.QFF.Min.Dly [hPa]","Basco (Radar), Batanes Wind.Speed.Dly [m/s]","Basco (Radar), Batanes Wind.Dir.Prevailing.Dly [deg.]","Borongan, Eastern Samar Prec.Sum.Dly [mm]","Borongan, Eastern Samar Press.QFF.Min.Dly [hPa]","Borongan, Eastern Samar Wind.Speed.Dly [m/s]","Borongan, Eastern Samar Wind.Dir.Prevailing.Dly [deg.]","Calayan, Cagayan Prec.Sum.Dly [mm]","Calayan, Cagayan Press.QFF.Min.Dly [hPa]","Calayan, Cagayan Wind.Speed.Dly [m/s]","Calayan, Cagayan Wind.Dir.Prevailing.Dly [deg.]","Casiguran, Aurora Prec.Sum.Dly [mm]","Casiguran, Aurora Press.QFF.Min.Dly [hPa]","Casiguran, Aurora Wind.Speed.Dly [m/s]","Casiguran, Aurora Wind.Dir.Prevailing.Dly [deg.]","Catarman, Northern Samar Prec.Sum.Dly [mm]","Catarman, Northern Samar Press.QFF.Min.Dly [hPa]","Catarman, Northern Samar Wind.Speed.Dly [m/s]","Catarman, Northern Samar Wind.Dir.Prevailing.Dly [deg.]","Catbalogan, Western Samar Prec.Sum.Dly [mm]","Catbalogan, Western Samar Press.QFF.Min.Dly [hPa]","Catbalogan, Western Samar Wind.Speed.Dly [m/s]","Catbalogan, Western Samar Wind.Dir.Prevailing.Dly [deg.]","Clark Airport (DMIA), Pampanga Prec.Sum.Dly [mm]","Clark Airport (DMIA), Pampanga Press.QFF.Min.Dly [hPa]","Clark Airport (DMIA), Pampanga Wind.Speed.Dly [m/s]","Clark Airport (DMIA), Pampanga Wind.Dir.Prevailing.Dly [deg.]","CLSU Muñoz, Nueva Ecija Prec.Sum.Dly [mm]","CLSU Muñoz, Nueva Ecija Press.QFF.Min.Dly [hPa]","CLSU Muñoz, Nueva Ecija Wind.Speed.Dly [m/s]","CLSU Muñoz, Nueva Ecija Wind.Dir.Prevailing.Dly [deg.]","Cubi Pt., Subic Bay Olongapo City Prec.Sum.Dly [mm]","Cubi Pt., Subic Bay Olongapo City Press.QFF.Min.Dly [hPa]","Cubi Pt., Subic Bay Olongapo City Wind.Speed.Dly [m/s]","Cubi Pt., Subic Bay Olongapo City Wind.Dir.Prevailing.Dly [deg.]","Daet, Camarines Norte Prec.Sum.Dly [mm]","Daet, Camarines Norte Press.QFF.Min.Dly [hPa]","Daet, Camarines Norte Wind.Speed.Dly [m/s]","Daet, Camarines Norte Wind.Dir.Prevailing.Dly [deg.]","Guiuan, Eastern Samar Prec.Sum.Dly [mm]","Guiuan, Eastern Samar Press.QFF.Min.Dly [hPa]","Guiuan, Eastern Samar Wind.Speed.Dly [m/s]","Guiuan, Eastern Samar Wind.Dir.Prevailing.Dly [deg.]","Iba, Zambales Prec.Sum.Dly [mm]","Iba, Zambales Press.QFF.Min.Dly [hPa]","Iba, Zambales Wind.Speed.Dly [m/s]","Iba, Zambales Wind.Dir.Prevailing.Dly [deg.]","Itbayat, Batanes Prec.Sum.Dly [mm]","Itbayat, Batanes Press.QFF.Min.Dly [hPa]","Itbayat, Batanes Wind.Speed.Dly [m/s]","Itbayat, Batanes Wind.Dir.Prevailing.Dly [deg.]","Juban, Sorsogon Prec.Sum.Dly [mm]","Juban, Sorsogon Press.QFF.Min.Dly [hPa]","Juban, Sorsogon Wind.Speed.Dly [m/s]","Juban, Sorsogon Wind.Dir.Prevailing.Dly [deg.]","Legazpi City, Albay Prec.Sum.Dly [mm]","Legazpi City, Albay Press.QFF.Min.Dly [hPa]","Legazpi City, Albay Wind.Speed.Dly [m/s]","Legazpi City, Albay Wind.Dir.Prevailing.Dly [deg.]","Maasin, Southern Leyte Prec.Sum.Dly [mm]","Maasin, Southern Leyte Press.QFF.Min.Dly [hPa]","Maasin, Southern Leyte Wind.Speed.Dly [m/s]","Maasin, Southern Leyte Wind.Dir.Prevailing.Dly [deg.]","Masbate City, Masbate Prec.Sum.Dly [mm]","Masbate City, Masbate Press.QFF.Min.Dly [hPa]","Masbate City, Masbate Wind.Speed.Dly [m/s]","Masbate City, Masbate Wind.Dir.Prevailing.Dly [deg.]","Tacloban City, Leyte Prec.Sum.Dly [mm]","Tacloban City, Leyte Press.QFF.Min.Dly [hPa]","Tacloban City, Leyte Wind.Speed.Dly [m/s]","Tacloban City, Leyte Wind.Dir.Prevailing.Dly [deg.]","Tuguegarao City, Cagayan Prec.Sum.Dly [mm]","Tuguegarao City, Cagayan Press.QFF.Min.Dly [hPa]","Tuguegarao City, Cagayan Wind.Speed.Dly [m/s]","Tuguegarao City, Cagayan Wind.Dir.Prevailing.Dly [deg.]","Virac (Synop), Catanduanes Prec.Sum.Dly [mm]","Virac (Synop), Catanduanes Press.QFF.Min.Dly [hPa]","Virac (Synop), Catanduanes Wind.Speed.Dly [m/s]","Virac (Synop), Catanduanes Wind.Dir.Prevailing.Dly [deg.]",
2020-01-10 00:00:00,2.00,1011.50,5.0,40.0,1.30,1010.20,1.0,360.0,0.00,1012.80,7.0,90.0,8.00,1008.20,2.0,70.0,0.00,1012.30,5.0,70.0,4.00,1010.80,2.0,40.0,0.00,1008.00,3.0,70.0,0.01,1007.40,1.0,20.0,0.01,1009.10,3.0,90.0,0.00,1009.00,3.0,90.0,0.00,1008.90,3.0,70.0,0.01,1009.30,2.0,90.0,11.00,1008.90,9.0,30.0,0.00,1008.70,2.0,310.0,0.00,,5.0,90.0,1.20,1008.00,2.0,40.0,0.00,1008.30,2.0,50.0,1.20,1007.10,2.0,90.0,0.00,1008.50,1.0,70.0,7.60,1007.10,4.0,70.0,2.40,1010.70,1.0,360.0,0.00,1009.40,2.0,60.0,
2020-01-11 00:00:00,4.50,1010.20,3.0,40.0,14.10,1009.50,1.0,360.0,1.40,1011.90,4.0,110.0,9.20,1008.40,1.0,40.0,14.40,1011.10,4.0,90.0,8.50,1009.60,1.0,360.0,4.40,1008.10,3.0,70.0,0.60,1007.10,1.0,240.0,0.00,1008.60,2.0,40.0,0.01,1008.30,2.0,90.0,0.00,1008.00,3.0,70.0,1.80,1008.30,1.0,40.0,1.80,1008.00,7.0,30.0,0.01,1008.30,2.0,40.0,3.60,,2.0,90.0,0.60,1008.00,2.0,40.0,1.80,1007.70,2.0,50.0,0.00,1006.70,2.0,340.0,9.00,1008.40,1.0,70.0,4.80,1006.50,3.0,40.0,0.20,1009.60,1.0,30.0,0.00,1008.80,2.0,60.0,
2020-01-12 00:00:00,31.30,1010.70,5.0,360.0,1.00,1008.80,1.0,360.0,3.20,1012.60,4.0,20.0,0.00,1007.10,2.0,320.0,11.20,1011.20,4.0,40.0,0.50,1008.80,1.0,40.0,0.01,1007.50,2.0,70.0,0.00,1007.60,1.0,200.0,0.01,1008.00,2.0,320.0,0.00,1007.80,1.0,90.0,0.00,1008.30,3.0,40.0,0.20,1007.50,1.0,50.0,1.90,1007.60,7.0,30.0,0.00,1008.40,2.0,10.0,9.00,,3.0,40.0,0.00,1007.80,1.0,20.0,0.00,1007.70,1.0,50.0,0.01,1007.00,2.0,360.0,0.00,1008.50,1.0,90.0,0.40,1006.70,2.0,340.0,1.20,1010.40,2.0,360.0,0.00,1008.60,2.0,90.0,
2020-01-13 00:00:00,15.80,1012.10,5.0,40.0,0.00,1009.50,1.0,360.0,1.20,1013.60,7.0,40.0,0.20,1007.40,1.0,320.0,15.80,1012.40,5.0,40.0,0.00,1009.80,3.0,40.0,0.00,1007.70,3.0,20.0,0.30,1007.10,1.0,240.0,0.00,1008.50,2.0,360.0,0.00,1008.30,3.0,40.0,0.00,1008.30,3.0,60.0,2.50,1008.50,3.0,40.0,2.00,1008.00,5.0,30.0,0.00,1008.10,2.0,350.0,0.00,,4.0,70.0,0.00,1007.90,2.0,40.0,0.00,1007.70,2.0,50.0,0.00,1007.70,2.0,360.0,0.00,1008.30,1.0,340.0,0.20,1006.40,2.0,320.0,0.10,1011.00,3.0,360.0,0.00,1008.80,2.0,320.0,
2020-01-14 00:00:00,0.01,1013.70,7.0,40.0,0.20,1011.90,1.0,180.0,0.00,1014.80,5.0,60.0,31.00,1009.10,1.0,320.0,1.80,1014.20,5.0,70.0,3.00,1012.20,2.0,40.0,43.10,1009.30,4.0,20.0,3.80,1008.90,1.0,10.0,0.00,1011.00,2.0,320.0,0.00,1010.30,3.0,40.0,0.00,1010.30,4.0,60.0,4.60,1011.10,5.0,360.0,0.50,1009.30,4.0,30.0,0.00,1010.50,2.0,60.0,0.00,,3.0,70.0,14.40,1009.70,2.0,20.0,0.01,1009.40,5.0,40.0,0.00,1008.60,2.0,360.0,2.40,1009.80,2.0,340.0,0.00,1007.90,2.0,320.0,2.30,1012.90,1.0,360.0,32.80,1010.30,3.0,250.0,
2020-01-15 00:00:00,0.00,1014.30,3.0,60.0,0.00,1013.60,1.0,180.0,0.00,1015.10,6.0,110.0,27.90,1009.40,2.0,40.0,0.00,1014.80,5.0,90.0,4.10,1013.70,2.0,40.0,41.50,1010.20,4.0,40.0,19.80,1009.50,1.0,40.0,0.00,1012.00,2.0,90.0,0.00,1011.80,5.0,70.0,0.00,1011.00,4.0,60.0,2.70,1012.00,6.0,40.0,1.00,1009.90,5.0,60.0,0.00,1011.10,1.0,300.0,0.00,,3.0,90.0,21.20,1010.70,3.0,360.0,0.60,1010.30,3.0,30.0,3.80,1009.00,1.0,360.0,7.60,1010.90,2.0,20.0,31.20,1008.80,2.0,290.0,1.00,1014.00,1.0,360.0,1.00,1011.80,2.0,290.0,
2020-01-16 00:00:00,0.00,1012.70,1.0,40.0,0.00,1012.30,1.0,360.0,0.00,1013.50,4.0,120.0,4.80,1009.70,2.0,90.0,1.20,1013.20,3.0,90.0,0.00,1012.30,1.0,40.0,4.00,1009.70,1.0,180.0,7.60,1009.30,1.0,180.0,0.00,1011.00,3.0,340.0,0.00,1010.70,3.0,70.0,0.00,1010.30,3.0,90.0,18.70,1010.80,3.0,360.0,0.40,1010.40,5.0,90.0,0.00,1010.70,2.0,50.0,0.00,,2.0,90.0,38.00,1010.00,1.0,360.0,56.60,1009.70,1.0,50.0,9.60,1008.60,2.0,90.0,3.40,1010.20,2.0,340.0,42.10,1009.10,2.0,140.0,0.00,1012.40,1.0,360.0,2.80,1011.20,2.0,70.0,
2020-01-17 00:00:00,30.20,1013.70,2.0,340.0,0.50,1012.00,1.0,360.0,0.20,1013.80,4.0,10.0,2.60,1011.00,1.0,110.0,0.00,1013.70,4.0,40.0,0.00,1011.80,2.0,40.0,0.40,1010.70,1.0,180.0,13.50,1010.20,1.0,220.0,0.00,1011.00,3.0,350.0,0.00,1010.80,1.0,200.0,0.00,1010.80,2.0,60.0,3.10,1010.80,3.0,360.0,6.10,1011.20,4.0,110.0,0.00,1010.70,2.0,40.0,9.00,,2.0,360.0,3.20,1010.40,2.0,360.0,0.00,1010.20,1.0,90.0,0.00,1009.10,2.0,140.0,0.00,1010.80,1.0,110.0,0.80,1009.50,2.0,140.0,0.00,1012.50,2.0,360.0,1.20,1011.50,2.0,320.0,
2020-01-18 00:00:00,0.30,1013.80,4.0,60.0,0.00,1012.50,1.0,180.0,0.20,1014.90,4.0,60.0,14.20,1010.60,1.0,90.0,2.60,1014.40,5.0,40.0,0.00,1013.10,2.0,40.0,25.60,1010.70,4.0,20.0,30.80,1010.20,1.0,220.0,0.00,1011.00,2.0,350.0,0.00,1010.80,3.0,40.0,0.00,1010.70,3.0,80.0,5.40,1011.70,4.0,90.0,2.50,1011.40,4.0,90.0,0.00,1010.80,2.0,290.0,0.40,,2.0,40.0,25.00,1010.70,2.0,20.0,8.00,1010.90,3.0,40.0,0.80,1010.20,2.0,90.0,18.00,1011.40,1.0,20.0,0.01,1010.10,2.0,340.0,0.00,1013.00,1.0,360.0,20.20,1012.00,1.0,20.0,
2020-01-19 00:00:00,0.00,1015.10,3.0,40.0,5.20,1014.70,1.0,180.0,2.00,1016.60,3.0,90.0,157.80,1013.20,2.0,70.0,0.00,1015.70,4.0,90.0,10.80,1015.00,2.0,40.0,10.70,1012.50,5.0,70.0,32.60,1012.70,1.0,50.0,0.00,1013.40,2.0,320.0,0.00,1012.90,3.0,70.0,0.00,1012.70,3.0,80.0,0.60,1013.90,4.0,70.0,13.60,1012.70,7.0,50.0,0.00,1012.80,2.0,300.0,0.00,,1.0,70.0,8.00,1013.40,3.0,20.0,0.10,1013.00,3.0,40.0,12.80,1011.40,2.0,310.0,5.00,1013.80,1.0,70.0,51.00,1012.20,2.0,40.0,0.00,1014.40,1.0,20.0,0.60,1014.00,2.0,20.0,
2020-01-20 00:00:00,1.00,1016.90,3.0,40.0,11.20,1016.40,1.0,180.0,0.00,1018.30,4.0,20.0,0.00,1014.80,3.0,70.0,1.60,1017.50,4.0,90.0,3.00,1016.80,1.0,40.0,0.00,1014.70,6.0,70.0,0.00,1014.10,1.0,40.0,0.01,1014.80,2.0,320.0,0.00,1014.30,4.0,90.0,0.00,1014.30,4.0,70.0,0.01,1015.60,5.0,80.0,0.00,1014.80,10.0,30.0,0.00,1014.20,2.0,300.0,0.00,,2.0,360.0,0.00,1015.30,4.0,40.0,0.01,1014.90,3.0,60.0,2.40,1013.30,3.0,90.0,0.00,1014.80,2.0,70.0,0.40,1013.60,3.0,40.0,1.70,1016.20,1.0,360.0,0.00,1015.80,4.0,40.0,
